running_id,participant_id,code,payoff,PQ1,PQ2,PQ3,PQ4,PQ6,PQ7,PQ8,PQ9,PQ10,gattitude_AI,IMC,age,gender,education,work_status,comp_skill,forecasting_skill,similar_exp,time_inst,time_total,tinst_ttot,a,b,running_id,page,round,test_round,AI_forecast,human_forecast,selected_forecast,select_human,selected_quant,pos_dir,large_mag,sort,sort_num,demand,adjustment,value,min_devtomean,dev_to_mean,h_AI_samedev,closer_to_mean,h_closer_tomean,adj_vs_mean,adj_vs_AI,earlier_rounds,later_rounds,directly_after_feedback,twor_after_feedback
481,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,481,4,25,0,10,14,AI,0,10,1,0,D=AI<H,4,13,4,1,0,0,0,1,0,0.4,0.4,0,0,1,1
482,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,482,4,26,0,10,3,Human,1,3,0,1,H<D=AI,6,9,-7,0,0,7,0,0,0,0.7,0.7,0,0,0,1
483,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,483,4,27,0,1,9,AI,0,1,1,1,AI<H<D,10,10,8,1,1,9,0,0,1,0.8,8,0,0,0,0
484,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,484,4,28,0,14,13,Human,1,13,0,0,D<H<AI,2,20,-1,0,3,3,0,1,1,0.1,0.071428571,0,0,0,0
485,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,485,4,29,0,12,9,Human,1,9,0,0,H<D<AI,8,10,-3,1,1,1,0,1,1,0.3,0.25,0,0,0,0
486,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,486,4,30,0,14,16,AI,0,14,1,0,D<AI<H,1,10,2,0,4,4,0,1,0,0.2,0.142857143,0,0,0,0
487,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,487,4,31,0,6,7,AI,0,6,1,0,AI<H<D,10,18,1,1,3,4,0,0,1,0.1,0.166666667,0,0,0,0
488,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,488,4,32,0,26,20,Human,1,20,0,1,D<H<AI,2,10,-6,1,10,10,0,1,1,0.6,0.230769231,0,0,0,0
489,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,489,5,33,0,10,12,AI,0,10,1,0,D=AI<H,4,19,2,1,0,0,0,1,0,0.2,0.2,0,0,1,1
490,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,490,5,34,0,17,15,Human,1,15,0,0,D<H<AI,2,19,-2,0,5,5,0,1,1,0.2,0.117647059,0,0,0,1
491,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,491,5,35,0,6,2,Human,1,2,0,0,H<AI<D,7,10,-4,0,4,8,0,0,0,0.4,0.666666667,0,0,0,0
492,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,492,5,36,0,8,15,AI,0,8,1,1,AI<D<H,3,7,7,0,2,2,0,1,0,0.7,0.875,0,0,0,0
493,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,493,5,37,0,12,23,Human,1,23,1,1,D<AI<H,1,13,11,0,2,13,0,0,0,1.1,0.916666667,0,0,0,0
494,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,494,5,38,0,19,11,AI,0,19,0,1,D<H<AI,2,9,-8,1,1,9,0,0,1,0.8,0.421052632,0,0,0,0
495,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,495,5,39,0,8,11,Human,1,11,1,0,AI<D<H,3,7,3,0,1,1,0,1,1,0.3,0.375,0,0,0,0
496,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,496,5,40,0,13,24,Human,1,24,1,1,D<AI<H,1,20,11,1,3,14,0,0,0,1.1,0.846153846,0,0,0,0
497,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,497,6,41,0,17,9,AI,0,17,0,1,H<D<AI,8,10,-8,1,1,7,0,0,1,0.8,0.470588235,0,1,1,1
498,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,498,6,42,0,9,12,Human,1,12,1,0,AI<D<H,3,10,3,0,1,2,0,0,0,0.3,0.333333333,0,1,0,1
499,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,499,6,43,0,3,6,AI,0,3,1,0,AI<H<D,10,10,3,1,4,7,0,0,1,0.3,1,0,1,0,0
500,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,500,6,44,0,7,14,Human,1,14,1,1,AI<D<H,3,10,7,0,3,4,0,0,0,0.7,1,0,1,0,0
501,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,501,6,45,0,20,14,AI,0,20,0,1,D<H<AI,2,22,-6,0,4,10,0,0,1,0.6,0.3,0,1,0,0
502,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,502,6,46,0,10,6,Human,1,6,0,0,H<D=AI,6,11,-4,0,0,4,0,0,0,0.4,0.4,0,1,0,0
503,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,503,6,47,0,6,12,Human,1,12,1,1,AI<D<H,3,7,6,0,2,2,0,1,1,0.6,1,0,1,0,0
504,9,daymyacz,1.18,1,1,0,1,1,1,1,1,0,0.4,I read the instructions,37,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,4,Not at all,0.85,11.11666667,0.076461769,24,24,504,6,48,0,12,4,AI,0,12,0,1,H<D<AI,8,1,-8,1,2,2,0,1,0,0.8,0.666666667,0,1,0,0
505,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,505,0,a,1,11,17,AI,0,11,1,1,D<AI<H,1,10,6,0,1,1,0,1,0,0.6,0.545454545,0,0,0,0
506,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,506,0,b,1,15,12,Human,1,12,0,0,D<H<AI,2,7,-3,1,2,2,0,1,1,0.3,0.2,0,0,0,0
507,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,507,0,c,1,9,11,AI,0,9,1,0,AI<D<H,3,12,2,1,1,1,1,0,0,0.2,0.222222222,0,0,0,0
508,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,508,0,d,1,17,11,Human,1,11,0,1,D<H<AI,2,15,-6,0,1,1,0,1,1,0.6,0.352941176,0,0,0,0
509,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,509,0,e,1,10,13,AI,0,10,1,0,D=AI<H,4,7,3,0,0,0,0,1,0,0.3,0.3,0,0,0,0
510,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,510,0,f,1,17,10,Human,1,10,0,1,D=H<AI,5,11,-7,1,0,0,0,1,1,0.7,0.411764706,0,0,0,0
511,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,511,0,g,1,12,18,AI,0,12,1,1,D<AI<H,1,16,6,1,2,2,0,1,0,0.6,0.5,0,0,0,0
512,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,512,0,h,1,10,9,AI,0,10,0,0,H<D=AI,6,15,-1,0,0,0,0,1,0,0.1,0.1,0,0,0,0
513,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,513,1,1,0,8,4,AI,0,8,0,0,H<AI<D,7,5,-4,1,2,2,0,1,0,0.4,0.5,1,0,1,1
514,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,514,1,2,0,15,9,Human,1,9,0,1,H<D<AI,8,11,-6,1,1,1,0,1,1,0.6,0.4,1,0,0,1
515,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,515,1,3,0,7,10,Human,1,10,1,0,AI<D=H,9,8,3,0,0,0,0,1,1,0.3,0.428571429,1,0,0,0
516,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,516,1,4,0,14,24,AI,0,14,1,1,D<AI<H,1,15,10,0,4,4,0,1,0,1,0.714285714,1,0,0,0
517,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,517,1,5,0,7,4,AI,0,7,0,0,H<AI<D,7,6,-3,0,3,3,0,1,0,0.3,0.428571429,1,0,0,0
518,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,518,1,6,0,13,19,AI,0,13,1,1,D<AI<H,1,5,6,0,3,3,0,1,0,0.6,0.461538462,1,0,0,0
519,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,519,1,7,0,6,14,Human,1,14,1,1,AI<D<H,3,17,8,1,4,4,1,0,0,0.8,1.333333333,1,0,0,0
520,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,520,1,8,0,26,17,Human,1,17,0,1,D<H<AI,2,10,-9,1,7,7,0,1,1,0.9,0.346153846,1,0,0,0
521,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,521,2,9,0,12,8,Human,1,8,0,0,H<D<AI,8,17,-4,0,2,2,1,0,0,0.4,0.333333333,0,0,1,1
522,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,522,2,10,0,18,26,AI,0,18,1,1,D<AI<H,1,10,8,0,8,8,0,1,0,0.8,0.444444444,0,0,0,1
523,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,523,2,11,0,17,14,Human,1,14,0,0,D<H<AI,2,10,-3,1,4,4,0,1,1,0.3,0.176470588,0,0,0,0
524,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,524,2,12,0,10,8,AI,0,10,0,0,H<D=AI,6,4,-2,1,0,0,0,1,0,0.2,0.2,0,0,0,0
525,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,525,2,13,0,14,17,AI,0,14,1,0,D<AI<H,1,10,3,0,4,4,0,1,0,0.3,0.214285714,0,0,0,0
526,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,526,2,14,0,9,16,AI,0,9,1,1,AI<D<H,3,6,7,0,1,1,0,1,0,0.7,0.777777778,0,0,0,0
527,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,527,2,15,0,14,11,Human,1,11,0,0,D<H<AI,2,13,-3,0,1,1,0,1,1,0.3,0.214285714,0,0,0,0
528,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,528,2,16,0,4,7,Human,1,7,1,0,AI<H<D,10,6,3,1,3,3,0,1,1,0.3,0.75,0,0,0,0
529,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,529,3,17,0,13,4,AI,0,13,0,1,H<D<AI,8,7,-9,1,3,3,0,1,0,0.9,0.692307692,0,0,1,1
530,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,530,3,18,0,5,9,Human,1,9,1,0,AI<H<D,10,6,4,0,1,1,0,1,1,0.4,0.8,0,0,0,1
531,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,531,3,19,0,8,12,Human,1,12,1,0,AI<D<H,3,5,4,0,2,2,1,0,0,0.4,0.5,0,0,0,0
532,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,532,3,20,0,14,7,Human,1,7,0,1,H<D<AI,8,9,-7,1,3,3,0,1,1,0.7,0.5,0,0,0,0
533,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,533,3,21,0,12,21,AI,0,12,1,1,D<AI<H,1,10,9,0,2,2,0,1,0,0.9,0.75,0,0,0,0
534,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,534,3,22,0,11,8,AI,0,11,0,0,H<D<AI,8,12,-3,0,1,1,0,1,0,0.3,0.272727273,0,0,0,0
535,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,535,3,23,0,24,17,Human,1,17,0,1,D<H<AI,2,14,-7,1,7,7,0,1,1,0.7,0.291666667,0,0,0,0
536,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,536,3,24,0,16,3,AI,0,16,0,1,H<D<AI,8,5,-13,1,6,6,0,1,0,1.3,0.8125,0,0,0,0
537,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,537,4,25,0,10,14,AI,0,10,1,0,D=AI<H,4,13,4,1,0,0,0,1,0,0.4,0.4,0,0,1,1
538,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,538,4,26,0,10,3,AI,0,10,0,1,H<D=AI,6,9,-7,0,0,0,0,1,0,0.7,0.7,0,0,0,1
539,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,539,4,27,0,1,9,Human,1,9,1,1,AI<H<D,10,10,8,1,1,1,0,1,1,0.8,8,0,0,0,0
540,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,540,4,28,0,14,13,Human,1,13,0,0,D<H<AI,2,20,-1,0,3,3,0,1,1,0.1,0.071428571,0,0,0,0
541,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,541,4,29,0,12,9,Human,1,9,0,0,H<D<AI,8,10,-3,1,1,1,0,1,1,0.3,0.25,0,0,0,0
542,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,542,4,30,0,14,16,AI,0,14,1,0,D<AI<H,1,10,2,0,4,4,0,1,0,0.2,0.142857143,0,0,0,0
543,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,543,4,31,0,6,7,Human,1,7,1,0,AI<H<D,10,18,1,1,3,3,0,1,1,0.1,0.166666667,0,0,0,0
544,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,544,4,32,0,26,20,Human,1,20,0,1,D<H<AI,2,10,-6,1,10,10,0,1,1,0.6,0.230769231,0,0,0,0
545,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,545,5,33,0,10,12,Human,1,12,1,0,D=AI<H,4,19,2,1,0,2,0,0,0,0.2,0.2,0,0,1,1
546,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,546,5,34,0,17,15,Human,1,15,0,0,D<H<AI,2,19,-2,0,5,5,0,1,1,0.2,0.117647059,0,0,0,1
547,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,547,5,35,0,6,2,AI,0,6,0,0,H<AI<D,7,10,-4,0,4,4,0,1,0,0.4,0.666666667,0,0,0,0
548,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,548,5,36,0,8,15,AI,0,8,1,1,AI<D<H,3,7,7,0,2,2,0,1,0,0.7,0.875,0,0,0,0
549,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,549,5,37,0,12,23,AI,0,12,1,1,D<AI<H,1,13,11,0,2,2,0,1,0,1.1,0.916666667,0,0,0,0
550,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,550,5,38,0,19,11,Human,1,11,0,1,D<H<AI,2,9,-8,1,1,1,0,1,1,0.8,0.421052632,0,0,0,0
551,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,551,5,39,0,8,11,Human,1,11,1,0,AI<D<H,3,7,3,0,1,1,0,1,1,0.3,0.375,0,0,0,0
552,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,552,5,40,0,13,24,AI,0,13,1,1,D<AI<H,1,20,11,1,3,3,0,1,0,1.1,0.846153846,0,0,0,0
553,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,553,6,41,0,17,9,Human,1,9,0,1,H<D<AI,8,10,-8,1,1,1,0,1,1,0.8,0.470588235,0,1,1,1
554,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,554,6,42,0,9,12,Human,1,12,1,0,AI<D<H,3,10,3,0,1,2,0,0,0,0.3,0.333333333,0,1,0,1
555,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,555,6,43,0,3,6,Human,1,6,1,0,AI<H<D,10,10,3,1,4,4,0,1,1,0.3,1,0,1,0,0
556,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,556,6,44,0,7,14,AI,0,7,1,1,AI<D<H,3,10,7,0,3,3,0,1,0,0.7,1,0,1,0,0
557,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,557,6,45,0,20,14,Human,1,14,0,1,D<H<AI,2,22,-6,0,4,4,0,1,1,0.6,0.3,0,1,0,0
558,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,558,6,46,0,10,6,AI,0,10,0,0,H<D=AI,6,11,-4,0,0,0,0,1,0,0.4,0.4,0,1,0,0
559,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,559,6,47,0,6,12,Human,1,12,1,1,AI<D<H,3,7,6,0,2,2,0,1,1,0.6,1,0,1,0,0
560,10,i8nozmgc,2.9,1,1,1,1,2,1,1,-1,1,1.2,I read the instruction,30,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,4.916666667,13.93333333,0.352870813,22,26,560,6,48,0,12,4,AI,0,12,0,1,H<D<AI,8,1,-8,1,2,2,0,1,0,0.8,0.666666667,0,1,0,0
